No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
115,2.02402E+13,2024.02.26,22:32.7,39.9935,32.6925,3.3,2.1,0,2.1,0,0,0,Ke,ETIMESGUT (ANKARA) [North East  5.6 km]
116,2.02402E+13,2024.02.25,57:22.2,36.4188,28.7452,7.2,2,0,2,0,0,0,Ke,AKDENIZ
117,2.02402E+13,2024.02.25,15:13.0,37.866,26.91,7.5,2.3,0,2.3,0,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
118,2.02402E+13,2024.02.25,08:15.0,39.205,40.3215,5,2.8,0,2.8,0,0,0,Ke,DEMIRKANAT-KIGI (BINGOL) [South West  0.7 km]
119,2.02402E+13,2024.02.25,17:33.7,39.1905,40.3232,5,2.7,0,2.7,0,0,0,Ke,ALAGOZ-KIGI (BINGOL) [North 1.2 km]
120,2.02402E+13,2024.02.25,39:22.6,38.2433,37.9545,8.2,3,0,3,3,0,0,Ke,OREN-AKCADAG (MALATYA) [South East  2.6 km]
121,2.02402E+13,2024.02.25,22:20.2,39.0315,29.7542,7.7,2.2,0,2.2,0,0,0,Ke,TOKUL-ASLANAPA (KUTAHYA) [South West  3.1 km]
122,2.02402E+13,2024.02.25,40:21.5,39.838,42.553,14.4,2,0,2,0,0,0,Ke,TURKELI-ELESKIRT (AGRI) [North West  0.8 km]
123,2.02402E+13,2024.02.25,14:32.0,39.2085,40.3345,5.7,3.5,0,3.4,3.5,0,0,Ke,DEMIRKANAT-KIGI (BINGOL) [South East  0.8 km]
124,2.02402E+13,2024.02.25,10:55.7,36.1297,35.933,17.6,2,0,2,0,0,0,Ke,KAPISUYU-SAMANDAG (HATAY) [West 0.6 km]
125,2.02402E+13,2024.02.25,58:00.2,40.4798,29.207,9.7,2.5,0,2.5,0,0,0,Ke,SAHINYURDU-GEMLIK (BURSA) [North West  1.6 km]
126,2.02402E+13,2024.02.25,09:39.4,37.9773,27.1542,12.6,3.8,0,3.8,3.5,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
127,2.02402E+13,2024.02.25,09:13.3,35.3745,33.6375,5,2.2,0,2.2,0,0,0,Ke,KIBRIS-BESPARMAK
128,2.02402E+13,2024.02.25,43:52.6,40.4715,29.199,10.4,3.4,0,3.4,3.1,0,0,Ke,SAHINYURDU-GEMLIK (BURSA) [North West  1.5 km]
129,2.02402E+13,2024.02.25,19:13.3,36.9922,28.3555,12.7,2,0,2,0,0,0,Ke,GOKCE-ULA (MUGLA) [South East  3.6 km]
130,2.02402E+13,2024.02.25,09:31.8,37.0002,31.7195,5,3,0,3,2.8,0,0,Ke,CENDEVE-AKSEKI (ANTALYA) [North West  2.1 km]
131,2.02402E+13,2024.02.25,52:41.2,38.1088,38.4287,5,2.2,0,2.2,0,0,0,Ke,KARAGOL-CELIKHAN (ADIYAMAN) [North East  3.7 km]
132,2.02402E+13,2024.02.25,49:35.3,37.978,27.1602,7.6,2.1,0,2.1,0,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
133,2.02402E+13,2024.02.25,16:43.5,38.2102,38.5557,7,2.2,0,2.2,0,0,0,Ke,GULUMUSAGI- (MALATYA) [South East  4.1 km]
134,2.02402E+13,2024.02.25,53:10.7,38.2188,38.5292,1.5,3.1,0,3.1,3.1,0,0,Ke,GULUMUSAGI- (MALATYA) [South East  1.6 km]
135,2.02402E+13,2024.02.25,46:09.2,38.2002,38.5575,5.2,2.8,0,2.8,0,0,0,Ke,ULUKOY- (MALATYA) [North East  4.7 km]
136,2.02402E+13,2024.02.25,23:19.4,36.9563,27.9537,11.3,2.1,0,2.1,0,0,0,Ke,GOKOVA KORFEZI (AKDENIZ)
137,2.02402E+13,2024.02.25,56:38.0,37.2342,30.91,119.6,3,0,3,2.8,0,0,Ke,KOZAN-SERIK (ANTALYA) [North West  2.1 km]
138,2.02402E+13,2024.02.25,49:40.1,40.8542,32.6375,6,2.2,0,2.2,0,0,0,Ke,HAMAMLI-ESKIPAZAR (KARABUK) [South West  2.0 km]
139,2.02402E+13,2024.02.25,45:52.7,37.805,36.5882,6.9,2.8,0,2.8,0,0,0,Ke,KAYNAR- (KAHRAMANMARAS) [North East  3.2 km]
140,2.02402E+13,2024.02.25,43:20.3,37.0343,27.6805,8.5,3.1,0,3.1,3.1,0,0,Ke,MAZIKOY-BODRUM (MUGLA) [North West  5.7 km]
141,2.02402E+13,2024.02.25,58:02.5,38.9183,43.5002,5,4,0,3.9,4,0,0,Ke,VAN GOLU
142,2.02402E+13,2024.02.25,22:47.6,38.3217,38.1893,13,2,0,2,0,0,0,Ke,DURULDU- (MALATYA) [East 2.4 km]
143,2.02402E+13,2024.02.25,09:16.9,38.6798,26.0617,11.3,2.9,0,2.9,0,0,0,Ke,SAKIZ ADASI KUZEYI (EGE DENIZI)
144,2.02402E+13,2024.02.25,35:24.5,35.4543,27.2802,9,2.9,0,2.9,0,0,0,Ke,AKDENIZ
145,2.02402E+13,2024.02.25,08:56.7,38.0092,37.5798,2.5,2.4,0,2.4,0,0,0,Ke,GOVDELI-DOGANSEHIR (MALATYA) [South West  3.5 km]
146,2.02402E+13,2024.02.25,36:47.2,38.3033,38.7438,7.7,2.8,0,2.8,0,0,0,Ke,SARIOT-KALE (MALATYA) [South 5.1 km]
147,2.02402E+13,2024.02.25,22:15.6,37.822,36.1852,3.3,2,0,2,0,0,0,Ke,KAPAKLIKUYU-SAIMBEYLI (ADANA) [North East  0.7 km]
148,2.02402E+13,2024.02.25,09:01.1,37.1568,36.934,5.1,2,0,2,0,0,0,Ke,SAKCAGOZE-NURDAGI (GAZIANTEP) [South East  2.0 km]
149,2.02402E+13,2024.02.24,13:14.4,38.5678,39.485,5,2.1,0,2.1,0,0,0,Ke,KOCKALE- (ELAZIG) [South East  1.9 km]
150,2.02402E+13,2024.02.24,59:33.6,37.024,27.6807,8,3.3,0,3.2,3.3,0,0,Ke,MAZIKOY-BODRUM (MUGLA) [West 5.4 km]
151,2.02402E+13,2024.02.24,24:32.6,39.9375,39.5165,5.4,2.5,0,2.5,0,0,0,Ke,BELENLI-KELKIT (GUMUSHANE) [South East  0.4 km]
